sentiment,a,b,c,user,tweet
4,1559675631,Sun Apr 19 11:45:45 PDT 2009,NO_QUERY,thatchman1,Resting has gone well because I don't feel bad while lying down  going to have to force the food issue. I don't think I've eaten yet 2day
4,1559675672,Sun Apr 19 11:45:44 PDT 2009,NO_QUERY,sn33kers,Sounds like fun 
4,1559675708,Sun Apr 19 11:45:45 PDT 2009,NO_QUERY,HannahGuin,@cheerful4christ indeed girl. haha it was fun! people are so right when they say its overrated though. lol but it was still fun. 
4,1559675731,Sun Apr 19 11:45:46 PDT 2009,NO_QUERY,AmanduhhNicolee,"@jerseygalrocker Haha, aw man! Don't play like that, I have nothing to do this summer! "
4,1559675766,Sun Apr 19 11:45:44 PDT 2009,NO_QUERY,FishFriend,@bluehatwonders MORE?! didn't you had them... oh wait - right... did you know midnight secretary had updated? I do 
4,1559675909,Sun Apr 19 11:45:47 PDT 2009,NO_QUERY,sherrilynkenyon,@renmiu email Tina with the request and we'll see what we can do  officialdh@gmail.com
4,1559675955,Sun Apr 19 11:45:47 PDT 2009,NO_QUERY,semiBad,@boagworld Not great... 
4,1559675974,Sun Apr 19 11:45:48 PDT 2009,NO_QUERY,teleken,@JustinMooney I have a couple of Macs for that very reason.  
4,1559676008,Sun Apr 19 11:45:48 PDT 2009,NO_QUERY,jmarkybb,"@FollowWatch ok no worries, just asking, I'm patient. "
4,1559676036,Sun Apr 19 11:45:49 PDT 2009,NO_QUERY,LinuxBlog,"Almost home from the weekend excursion. Tethering down i85, if you see &quot;ipwnd&quot; wifi network and a burgundy accord, its me "
4,1559676061,Sun Apr 19 11:45:48 PDT 2009,NO_QUERY,paahq,"@frenchiep welcome frenchie  now tell me, what do you think about brazilian fans?  ?"
4,1559676080,Sun Apr 19 11:45:49 PDT 2009,NO_QUERY,bubblegarm,@spoyzz no dont do it  im sure u have plenty 
4,1559676099,Sun Apr 19 11:45:47 PDT 2009,NO_QUERY,Edacious,@UnknownFilms thx man  congrats on getting yours done. 
4,1559676116,Sun Apr 19 11:45:49 PDT 2009,NO_QUERY,CuteNessa,@ImSubconscious hahaha for real!  how you doin?
4,1559676167,Sun Apr 19 11:45:50 PDT 2009,NO_QUERY,AngelIVXXX,"@craigsbeardwax It goes from curly to straight to wavy so it's easy to change from day to day, depends on the mood "
4,1559676236,Sun Apr 19 11:45:49 PDT 2009,NO_QUERY,emmastizzle,ha this weather is so nice im gonna lay on my porch and tan 
4,1559676257,Sun Apr 19 11:45:50 PDT 2009,NO_QUERY,briannalina,My new IRL Twitter Friends!!  @demize95 = juuuuuliiiian @foxymallow = hannnaaaah -&amp;- @repinsreloaded = matthew
4,1559676262,Sun Apr 19 11:45:49 PDT 2009,NO_QUERY,Kiley8,@8callalily8 Happy Sunday my Lovely. 
4,1559676268,Sun Apr 19 11:45:49 PDT 2009,NO_QUERY,EirikRingstad,"@markblomeley I am glad to hear that, Mark.  I checked out your blog and your web site. May I ask where your marketing strengths are."
4,1559676378,Sun Apr 19 11:45:50 PDT 2009,NO_QUERY,prodizy,@teemus happy b'day. Assume that DC dedicated their win to you 
4,1559676389,Sun Apr 19 11:45:50 PDT 2009,NO_QUERY,gethoneycutt,"@Spangila Glad, and yes having a restful day, b4 very busy week  TY for asking"
4,1559676390,Sun Apr 19 11:45:50 PDT 2009,NO_QUERY,Rocmoney,"@aeriexo when does what end? No problem, madam "
4,1559676398,Sun Apr 19 11:45:52 PDT 2009,NO_QUERY,nealjennings,@ElizabethMay well I'll definitely have to check it out. Hopefully Pages has it in stock 
4,1559676401,Sun Apr 19 11:45:52 PDT 2009,NO_QUERY,julia24111996,i must go to bed because i come from poland and i am really tired  bye bye
4,1559676420,Sun Apr 19 11:45:50 PDT 2009,NO_QUERY,eurotransient,"@ohmylivia Thanks for the positive feedback   Still working on it, too!"
4,1559676510,Sun Apr 19 11:45:51 PDT 2009,NO_QUERY,ccccatriona,Getting mexican food for lunch. 
4,1559676529,Sun Apr 19 11:45:52 PDT 2009,NO_QUERY,anidoll,Taking a break from cleaning to visit my dehdeh's grave.. RIP Magar jan. Boy do I miss your beautiful smile 
4,1559676566,Sun Apr 19 11:45:54 PDT 2009,NO_QUERY,Leatice,@WeezyOfficial stay cool weezy 
4,1559676574,Sun Apr 19 11:45:53 PDT 2009,NO_QUERY,kasey79,"@dannywood Enjoy your time off  Get lots of R&amp;R, you'll need it for the summer. I'm going 5* in Chicago, FIND ME "
4,1559676624,Sun Apr 19 11:45:52 PDT 2009,NO_QUERY,Ayasha721,OMG I wanna see the new Halloween Movie!! 
4,1559676682,Sun Apr 19 11:45:54 PDT 2009,NO_QUERY,kjuga,Mmm cinnamon toast crunch for breakfast!       now work time :|
4,1559676735,Sun Apr 19 11:45:55 PDT 2009,NO_QUERY,zomb_etsy,"@randymatheson Wish I could go to An Horse. Exams are buggling up my schedule though, of course.  Have fun!"
4,1559676765,Sun Apr 19 11:45:54 PDT 2009,NO_QUERY,xoxnaquel,@Mrs_NickJ07 heyy whats up? 
4,1559676812,Sun Apr 19 11:45:54 PDT 2009,NO_QUERY,yarinhochman,"@navawritz I thought you don't like when ppl write in Hebrew here  And that's not entirely true, since most don't need FB in Hebrew"
4,1559676918,Sun Apr 19 11:45:57 PDT 2009,NO_QUERY,gaylejack,Last beach/water/ocean song for me today   Honeydrippers--Sea of Love ? http://blip.fm/~4ldfi
4,1559676937,Sun Apr 19 11:45:55 PDT 2009,NO_QUERY,xjayzx,@riversideboy it's good a very good one to dance to 
4,1559676967,Sun Apr 19 11:45:58 PDT 2009,NO_QUERY,SunshineBoat,@yourimpact You're very welcome!  He's my go-to guy for all things techie! The man is a genius! 
4,1559676969,Sun Apr 19 11:45:57 PDT 2009,NO_QUERY,Klyra,Gael called me ! I'm going to see him in one week ! 
4,1559676973,Sun Apr 19 11:45:57 PDT 2009,NO_QUERY,broadway_bby,@JackAllTimeLow i love new orleans  im going there friday!
4,1559677137,Sun Apr 19 11:45:59 PDT 2009,NO_QUERY,cwriting,@animalmind naturally perky 
4,1559677163,Sun Apr 19 11:45:59 PDT 2009,NO_QUERY,SQ6NTI,this time speakers ON! neighbors listening with me  #asot400
4,1559677169,Sun Apr 19 11:46:00 PDT 2009,NO_QUERY,PaoMiami,@TinaS71  I hope it will help out!  he's SUCH a sweet boy though...I promise you...u will never forget him.
4,1559677247,Sun Apr 19 11:46:00 PDT 2009,NO_QUERY,josieinthecity,"Wow, loving the fact that I lost those last few nasty pounds.  Going home to NYC next weekend and going home svelte is total bonus. "
4,1559677268,Sun Apr 19 11:45:59 PDT 2009,NO_QUERY,mollyhendrix,Mmhhmm. John Mayer and The Format.  roadtrip soundtrack.
4,1559677311,Sun Apr 19 11:46:01 PDT 2009,NO_QUERY,Katne,@AlexandraMcFLY i actually would prefer if they would come to germany but i actually dont really care as long as its near  x
4,1559677332,Sun Apr 19 11:45:59 PDT 2009,NO_QUERY,txvoodoo,@bibliotech I'm happy tweetdeck has spellcheck 
4,1559677438,Sun Apr 19 11:46:00 PDT 2009,NO_QUERY,sfbilly,"@mattskillen, I dunno if I can put it on twitter, but i'll let you hear it "
4,1559677452,Sun Apr 19 11:46:01 PDT 2009,NO_QUERY,cbvictoria,"@mrskutcher going to have to check out the twitter games, gotta love Sundays when you can just play around online all day "
4,1559677457,Sun Apr 19 11:46:00 PDT 2009,NO_QUERY,anna_black,On Frame 1577. Now2rest. Going to buy some crisps and watch Arthur Askey 
4,1559677492,Sun Apr 19 11:46:01 PDT 2009,NO_QUERY,joshuadelange,Yay! It IS working. Now I can geek around without being limited by expensive webhosts. 
4,1559677526,Sun Apr 19 11:46:01 PDT 2009,NO_QUERY,kberry723,At the rec! 
4,1559677537,Sun Apr 19 11:46:01 PDT 2009,NO_QUERY,UrtePO,"@Abieee http://twitpic.com/27ubc - Oh,so nice. With long hair... So pretty face. "
4,1559677578,Sun Apr 19 11:46:03 PDT 2009,NO_QUERY,tallivansunder,Finished the delicious breakfast/brunch.  My son is getting tired.  Almost time for his nap. 
4,1559677624,Sun Apr 19 11:46:03 PDT 2009,NO_QUERY,Aurelie88,@Sofster86 i want it back as well! so much fun! bring on Southend!! 
4,1559677674,Sun Apr 19 11:46:02 PDT 2009,NO_QUERY,McFLY_4_EVER,crossing today of my calender omg its like 20 days till McFLY....xx 
4,1559677727,Sun Apr 19 11:46:03 PDT 2009,NO_QUERY,modernartrocks,@musicsinmyveins okay good...we can be friends again 
4,1559677785,Sun Apr 19 11:46:04 PDT 2009,NO_QUERY,CraigVenables,@prepchik07 was happy with the result  x
4,1559677797,Sun Apr 19 11:46:05 PDT 2009,NO_QUERY,Sarahh_Green,going to get crawfishhh  
4,1559677803,Sun Apr 19 11:46:04 PDT 2009,NO_QUERY,lainiemac,"yes! ive got software &amp; everything  ive got like 122 people on my tree, its faboosh."
4,1559677825,Sun Apr 19 11:46:04 PDT 2009,NO_QUERY,CDM_UK,@GarMar88 summer is a commin  LOL
4,1559677861,Sun Apr 19 11:46:04 PDT 2009,NO_QUERY,htoddcarter,@chisaikame I love it when people talk about degrees of impossibility. 
4,1559677867,Sun Apr 19 11:46:06 PDT 2009,NO_QUERY,Bee_Runs,"@fashionrunner Me, me  I did 6.5 miles this morning, and what's new? the wind is back  so I just ran a bit slower today."
4,1559677907,Sun Apr 19 11:46:07 PDT 2009,NO_QUERY,DalyK,Yes! Series 2 is on it's way! 
4,1559677929,Sun Apr 19 11:46:05 PDT 2009,NO_QUERY,itsbrainsurgery,"I like these peaceful rainy days, just makes me want to sleep   Too bad I've got crap to do..."
4,1559677951,Sun Apr 19 11:46:07 PDT 2009,NO_QUERY,cynicalpink22,"Being a docent at a mansion under the Madonna hill, next to the Madonna family house. "
4,1559677963,Sun Apr 19 11:46:07 PDT 2009,NO_QUERY,meganhenderson,blockbuster had hannah montana!  watching it now haha.
4,1559677991,Sun Apr 19 11:46:07 PDT 2009,NO_QUERY,Lisa__x,going to DOI tour next sunday..can't wait 
4,1559677997,Sun Apr 19 11:46:07 PDT 2009,NO_QUERY,sidekickshelby,So tired. Tonights gonna be tons of fun with @stumplenslurr seeing @britneyspears yalll  this should be an amazing week.
4,1559678033,Sun Apr 19 11:46:07 PDT 2009,NO_QUERY,arielandrews,"just had my first butt plug experience with double penetration.....amazing, I am hooked! next week @ www.dreamnet.com/ariel "
4,1559678036,Sun Apr 19 11:46:07 PDT 2009,NO_QUERY,excitedd,Destination not known this evening but will have an Ike's sandwich for lunch. 
4,1559678130,Sun Apr 19 11:46:08 PDT 2009,NO_QUERY,eydiestumpf,"@MikaHoward #fb Well, aren't you 25? "
4,1559678169,Sun Apr 19 11:46:08 PDT 2009,NO_QUERY,alissiamt,@alefarendsen ooh that does sound promising   fijne avond nog.
4,1559707606,Sun Apr 19 11:50:42 PDT 2009,NO_QUERY,Shaun9316,Just ordered some sweet skull candy's   http://twitpic.com/3ly2b
4,1559707632,Sun Apr 19 11:50:41 PDT 2009,NO_QUERY,amandalovesyou1,Whoooooo! Just bought donnie darko 
4,1559707635,Sun Apr 19 11:50:41 PDT 2009,NO_QUERY,Jazzminnie,Need to talk to Soap suds. Let me know when you're online please?  xx
4,1559707685,Sun Apr 19 11:50:42 PDT 2009,NO_QUERY,mrsha,tech people! Listen to LEO live online http://www.stickam.com/leolaporte I'm in the chat room as born2create2 
4,1559707689,Sun Apr 19 11:50:44 PDT 2009,NO_QUERY,zeldana,Karaoke idea - Kaya's Chocolate! With the para para(?) and everything!  But... the box thing. It scares me. D:
4,1559707702,Sun Apr 19 11:50:43 PDT 2009,NO_QUERY,tarriklecha,Makin' Chocolate Chip Muffins...  Sometimes I'm so gosh dark domestic it hurts. 
4,1559707725,Sun Apr 19 11:50:43 PDT 2009,NO_QUERY,jenmcclurg,@erronious do they use gutter guards during B4KS?  I need them 
4,1559707736,Sun Apr 19 11:50:42 PDT 2009,NO_QUERY,picturegirl13,Relaxing on the couch . . . Other then laundry day 
4,1559707776,Sun Apr 19 11:50:44 PDT 2009,NO_QUERY,eejay,up and about and heading down to B&amp;L Bikes off of Rosecrans 
4,1559707781,Sun Apr 19 11:50:43 PDT 2009,NO_QUERY,xoselena,@XxJonasGomezxX that's amazing  i hope you had an awesome time!!
4,1559707794,Sun Apr 19 11:50:44 PDT 2009,NO_QUERY,bklynonez,@rudyWRITES and that's y ya ners self gonna have my baby 
4,1559707821,Sun Apr 19 11:50:43 PDT 2009,NO_QUERY,angelsdying,"@cyanidepoison go out in the holiday mmm, it sounds great! to where? some football game, the mall? anywhere smokin' LA and black "
4,1559707837,Sun Apr 19 11:50:45 PDT 2009,NO_QUERY,cimota,Does anyone have a relatively recent model Blackberry which they might loan/sell to me?  Not a Storm  Needs to have a keypad  DM?
4,1559707886,Sun Apr 19 11:50:44 PDT 2009,NO_QUERY,Mark_Madness,waitin' for da laker vs jazz game 2 start! im so anxious n overstimulated!!! let da games begin! 
4,1559707888,Sun Apr 19 11:50:46 PDT 2009,NO_QUERY,cgawley,Watching friends slowly catch up and move to and leverage Twitter... Btw to follow me more frequently follow @boomerangdata 
4,1559707890,Sun Apr 19 11:50:45 PDT 2009,NO_QUERY,IsaMilano,@dannywood Have a nice time at home 
4,1559707897,Sun Apr 19 11:50:44 PDT 2009,NO_QUERY,blackdarkness51,its really good here...but the short messages are quite short ....btw watching season 4 of SPN what else 
4,1559707914,Sun Apr 19 11:50:45 PDT 2009,NO_QUERY,Malteser20,its such a nice day  only just getting dark!
4,1559707916,Sun Apr 19 11:50:45 PDT 2009,NO_QUERY,maleekberry,@ClaudeKelly BRANDY is a beast......im listening to human right now.....YES TRACK 8! if u with her please pass the msg &quot;I LOVE U BRANDY&quot; 
4,1559707921,Sun Apr 19 11:50:44 PDT 2009,NO_QUERY,nikimsanders,"just had a very, very hot curry.Total hardcore for me "
4,1559707923,Sun Apr 19 11:50:44 PDT 2009,NO_QUERY,AJlovesmusic,HAHAHAAA my new name is AJ 
4,1559708019,Sun Apr 19 11:50:46 PDT 2009,NO_QUERY,SammSeduction,"@Magicide Lets make it the mascot, you know we need a condom covered dog on SF.  :L ;)"
4,1559708022,Sun Apr 19 11:50:45 PDT 2009,NO_QUERY,Je6,@daniella_v ps. i promised carm id come over once ur finals were over  haha
4,1559708091,Sun Apr 19 11:50:46 PDT 2009,NO_QUERY,xxhale95,@MussoMitchel we're thinking of you  &lt;3 cant wait til your album comes out! you rock Mitchel
4,1559708101,Sun Apr 19 11:50:46 PDT 2009,NO_QUERY,misabby,hey hey! please tell your friends to follow me! i wanna reach at least 50 followers ASAP! 
4,1559708109,Sun Apr 19 11:50:46 PDT 2009,NO_QUERY,Ames_30,"@Triggergrrl well, I am glad somebody thinks this f-bomb droppin' no coffee havin' this am, tired of trailer park tweekers is funny!!! "
4,1559708147,Sun Apr 19 11:50:46 PDT 2009,NO_QUERY,sugarghc,"@BeccaxVipx hi, how are you? "
4,1559708152,Sun Apr 19 11:50:47 PDT 2009,NO_QUERY,xTwiggy,@mussomitchel you and mason should duet like trace and miley did. 
4,1559708190,Sun Apr 19 11:50:48 PDT 2009,NO_QUERY,Joke2far,@mikeavila she loves them and they're pretty tolerant of her  not letting them interact too much tho cause kittens are still small.
4,1559708197,Sun Apr 19 11:50:48 PDT 2009,NO_QUERY,radiantstartups,Happy to hear Kim Clijsters is coming out of retirement! and Monica Seles will be inducted into the Tennis Hall of Fame this July 
4,1559708208,Sun Apr 19 11:50:46 PDT 2009,NO_QUERY,dini_fini,"@calebot You were bang on about Sheena Grobb, I listened to her all night.  Today I shall check out Cat Empire. Thanks again for the tips "
4,1559708209,Sun Apr 19 11:50:47 PDT 2009,NO_QUERY,AJRoxMyWhiteSox,@starrphishe Especially since he's my absolute favorite player ever.  He's the whole reason I got back into baseball.  I adore him.  
4,1559708269,Sun Apr 19 11:50:47 PDT 2009,NO_QUERY,booset,bored  home. then study udy udyy!
4,1559708300,Sun Apr 19 11:50:47 PDT 2009,NO_QUERY,lalo12321,If you happen to fall upon my profile please &quot;Follow&quot;. 
4,1559708305,Sun Apr 19 11:50:47 PDT 2009,NO_QUERY,TranceAddix,@trance_Junkie Feel free to post a link  #asot400
4,1559708315,Sun Apr 19 11:50:48 PDT 2009,NO_QUERY,susstar,At TGIF's with the fam 
4,1559708368,Sun Apr 19 11:50:50 PDT 2009,NO_QUERY,tkuhlow,@joycesmith such a tease! 
4,1559708421,Sun Apr 19 11:50:49 PDT 2009,NO_QUERY,rachmurrayX,@jesssicababesss  you look for that - im looking for rue 
4,1559708424,Sun Apr 19 11:50:48 PDT 2009,NO_QUERY,RealWorldCara,So full! Jine's in rochester was delicious! Go there if your in town 
4,1559708477,Sun Apr 19 11:50:50 PDT 2009,NO_QUERY,labellerebelle,wants to see this: http://tiny.cc/foodmovie and wants you to see it to! this is why organic and vegetarian is a billion times healthier! 
4,1559708489,Sun Apr 19 11:50:49 PDT 2009,NO_QUERY,MissAngelaGee,"@teemwilliams Thank youu  I appreciate it.. hows Chicago, its cold up in Canada!"
4,1559708505,Sun Apr 19 11:50:49 PDT 2009,NO_QUERY,soveren,@munkeypunx omg a quadruple stellar conjunction outside ur house! where's the beer? 
4,1559708524,Sun Apr 19 11:50:52 PDT 2009,NO_QUERY,Tweezlars,"OH YAY. I have 70 people following me! Thanks everybody~!   In other news, I'm replaying through Ocarina of Time."
4,1559708566,Sun Apr 19 11:50:50 PDT 2009,NO_QUERY,bethanycamille,Just bought a movie i haven't seen since i was a kid! So looking forward to watching it! 
4,1559708694,Sun Apr 19 11:50:53 PDT 2009,NO_QUERY,itsJASHbitch,is soakin up the sun 
4,1559708711,Sun Apr 19 11:50:51 PDT 2009,NO_QUERY,alexwoolfson,"@bilerico Thanks for the credit @pmeanwellralph but I just linked to that post, it's not mine. My (NSFW) blog is http://www.yaoi911.com "
4,1559708720,Sun Apr 19 11:50:53 PDT 2009,NO_QUERY,D_Rod_n_Barbe,Waiting on my venti starbucks doubleshot... I found a 5 on the ground @ the same moment I realized the weather was getting me down. 
4,1559708734,Sun Apr 19 11:50:53 PDT 2009,NO_QUERY,iamkhayyam,"@JesseNewhart Those are the huevos she earned while doing standup, gots to be. She bothered me in #24 and just made up for it  #respect"
4,1559708766,Sun Apr 19 11:50:54 PDT 2009,NO_QUERY,cutiehanz,loves her different colour hair extentions. clip in out colour how cool. and decent ones for capital hair place  x
4,1559708804,Sun Apr 19 11:50:52 PDT 2009,NO_QUERY,identify_urself,@identifyourself u r so so so not funny! 
4,1559708855,Sun Apr 19 11:50:52 PDT 2009,NO_QUERY,Kimmie_J,@MussoMitchel writin music is so fun 
4,1559708903,Sun Apr 19 11:50:54 PDT 2009,NO_QUERY,emmagilchrist,"Gingery porky noodle..ys. Yummy yummy yumyums. So much cooking over the last week - curry from scratch, french pork casserole, noodleys "
4,1559708910,Sun Apr 19 11:50:53 PDT 2009,NO_QUERY,pinkmango77,@polydramatica i love poems! is it somewhere online so that i can read it? 
4,1559708930,Sun Apr 19 11:50:54 PDT 2009,NO_QUERY,DavidHughesNews,@RenzoMusic Is that McDonalds or McDowells! 
4,1559708951,Sun Apr 19 11:50:53 PDT 2009,NO_QUERY,lovebabz,@primadanna Sister I ABSOLUTELY BELEIVE! OH I DO SO BELEIVE! 
4,1559708984,Sun Apr 19 11:50:55 PDT 2009,NO_QUERY,StudioFairy,one more click from two bucks  http://twitter.com/StudioFairy
4,1559708992,Sun Apr 19 11:50:54 PDT 2009,NO_QUERY,NathalieKinders,"@critania, @divalinda is right .. you do look like chuck "
4,1559709057,Sun Apr 19 11:50:56 PDT 2009,NO_QUERY,SolveMyMaze,"@Stu_the_great Tis a great drink. Not tried it in coffee, but the toffee one does taste rather good in hot chocolate. "
4,1559709072,Sun Apr 19 11:50:56 PDT 2009,NO_QUERY,jess021890,crackin open the bio text book. gayyy. doctors was good 
4,1559709094,Sun Apr 19 11:50:55 PDT 2009,NO_QUERY,austinasay,@mikenyff oh I did see you! That was Awsome! You should shred at overflow some time! 
4,1559709310,Sun Apr 19 11:50:59 PDT 2009,NO_QUERY,mayawesome,"@Meghan_xoxo Agreed, haha "
4,1559709334,Sun Apr 19 11:50:57 PDT 2009,NO_QUERY,SteffiSmiley,@MussoMitchel cute picture 
4,1559709415,Sun Apr 19 11:50:58 PDT 2009,NO_QUERY,luvinJOEjonas18,"@ddlovato Hey Demi!! ur awesome! Im a big fan! Just wondering, when will Camp Rock 2 be coming out?? ~Eleanor "
4,1559709432,Sun Apr 19 11:50:59 PDT 2009,NO_QUERY,mari_staut,corinthians 
4,1559709456,Sun Apr 19 11:50:59 PDT 2009,NO_QUERY,almostholymoly,correction 2-4 on penalties as United didn't need to take their final kick 
4,1559709464,Sun Apr 19 11:50:58 PDT 2009,NO_QUERY,kaaaleyx3,loves The Maine 
